index,category,reviews,price,location,country
7510,remote-villages,4.5,0,Ramiro de Maeztu-Av Pompeu Fabra,Argentina
7511,bike-rides,5,0,Calàbria-Av Mistral,Argentina
7512,river-side,2,0,Psicologia Barcelona,Argentina
7513,mountain-view,4,0,Consulta Dr. Jaume Sendros,Argentina
7514,national-parks,4.5,0,mimasaje,Argentina
7515,trek,5,0,Centro Privado de Enseñanza la Salle Comtal,Argentina
7516,remote-villages,5,0,Montserrat Borrás Llauradó,Argentina
7517,beach,4.5,0,Virtual Drummer School,Argentina
7518,cultural-sites,5,0,Acupuntura Viu,Argentina
7519,trek,3,0,CLINICA DENTAL FONT D´EN FARGAS,Argentina
7520,cultural-sites,2.5,0,Gabinete Psicología Clínica BPB,Argentina
7521,cultural-sites,5,0,Barcelona Oftalmologia Especialitzada,Argentina
7522,adventure-sports,4,0,Escuela De Danza Barcelona Yisbell,Argentina
7523,mountain-climb,5,0,Real Monasterio Santa María de Puig,Argentina
7524,cities,5,0,Farmacia Molina Romero,Argentina
7525,national-parks,4.5,0,Balmes - París,Argentina
7526,remote-villages,5,0,Clinica Dental Drs. Méndez,Argentina
7527,cities,2.5,0,Farmacia Montserrat Martí Pane,Argentina
7528,river-side,5,0,FUNDACIÓ ACE - Unitat de Diagnòstic,Argentina
7529,home-stay,4.5,0,Religiosas de la Inmaculada Concepción,Argentina
7530,world-heritage,3,0,Adelaida Blanch,Argentina
7531,beach,3.5,0,Farmacia Ursulla Iñarra,Argentina
7532,beach,4,0,Clade Grup Empresarial Cooperatiu SCCL,Argentina
7533,home-stay,4,0,Farmacia Cases Pares,Argentina
7534,bike-rides,3.5,0,Coadi S.c.p.,Argentina
7535,river-side,5,0,REHABILITY BCN,Argentina
7536,cities,4.5,0,Farmacia Romero Reche,Argentina
7537,cities,5,0,Pere IV - Agricultura,Argentina
7538,cultural-sites,4.5,0,Farmàcia Emma Ribas,Argentina
7539,remote-villages,5,0,Citopat Veterinaria SL,Argentina
7540,cultural-sites,3,0,Farmacia Esquerra Guía,Argentina
7541,home-stay,3,0,Farmacia Raspall Valls,Argentina
7542,remote-villages,2,0,Ortodoncia,Argentina
7543,lake,5,0,Bac de Roda-Pl de la Infància,Argentina
7544,scenic-view,5,0,Fundació Privada El Somni Dels Nens,Argentina
7545,beach,4.5,0,OPTICA MORATO,Argentina
7546,beach,4.5,0,UASP; Sistemes d'Informació,Argentina
7547,beach,4.5,0,Laboratorio Dental J.l. S. L.,Argentina
7548,mountain-view,4,0,Clínica Bonanova de Cirugía Ocular,Argentina
7549,remote-villages,4.5,0,Av Mare de Déu de Montserrat-Pl Sanllehy,Argentina
7550,lake,5,0,Institut de Recerca Edifici Collserola,Argentina
7551,lake,5,0,Ramón Martí Espinet,Argentina
7552,rivers,0,0,Via Sant Jordi,Argentina
7553,beach,4.5,0,Congregación Religiosas de la Asunción,Argentina
7554,honeymoon-destination,5,0,Centro Masajes,Argentina
7555,cultural-sites,5,0,Parvulari Els Angels S.L.,Argentina
7556,mountain-climb,4,0,Farmacia Mas Docampo,Argentina
7557,remote-villages,4.5,0,Josep Serrano-Baró Sant Lluís,Argentina
7558,bike-rides,4,0,Pura Vida Centro de Quiropráctica,Argentina
7559,bike-rides,4,0,Farmacia Martí Lledó,Argentina
7560,cultural-sites,5,0,Clínica Osteopática David Ponce,Argentina
7561,river-side,5,0,Fundació Pro Vida de Catalunya,Argentina
7562,remote-villages,2,0,Farmacia Albert Diloy,Argentina
7563,tour,4,0,Mitre-Ganduxer,Argentina
7564,world-heritage,3,0,Farmacia Cardona Porta,Argentina
7565,home-stay,2.5,0,Pg. Enric Sanchís - Cresques,Argentina
7566,cities,2,0,Biblioteca Vila de Gràcia,Argentina
7567,river-side,5,0,Gran Via Carles III-Av Diagonal,Argentina
7568,remote-villages,2.5,0,Farmacia Avinguda,Argentina
7569,cultural-sites,4.5,0,Saragossa-Ronda General Mitre,Argentina
7570,scenic-view,3.5,0,Juan Parra Roca,Argentina
7571,hill-station,5,0,Palau de Justícia,Argentina
7572,beach,2.5,0,Atlas Profilax,Argentina
7573,scenic-view,4,0,Mallorca - Roger de Flor,Argentina
7574,river-side,4.5,0,Llacuna-Pallars,Argentina
7575,national-parks,4.5,0,Institut Vila de Gràcia,Argentina
7576,honeymoon-destination,4.5,0,Masajes terapeuticos en Barcelona,Argentina
7577,river-side,2.5,0,Bac de Roda-Cristòbal de Moura,Argentina
7578,river-side,5,0,María Luisa Ortiz del Corral,Argentina
7579,cultural-sites,3.5,0,Irene Guadan Leturiaga,Argentina
7580,adventure-sports,4.5,0,Congregacio Cristiana A Espanya,Argentina
7581,world-heritage,4,0,Ana Giménez Arnau,Argentina
7582,adventure-sports,5,0,Pl de la Mercè,Argentina
7583,hike,5,0,Col·legi Oficial de Psicòlegs de Catalunya,Argentina
7584,remote-villages,2.5,0,Centre Mèdic Dental Dr. Bago,Argentina
7585,river-side,2,0,Instituto Dental y Maxilofacial Barcelona,Argentina
7586,river-side,4,0,Av Diagonal-Pere IV,Argentina
7587,home-stay,3.5,0,RISOTERAPIA PARA TOD@S,Argentina
7588,lake,3,0,Psicologia Granollers,Argentina
7589,hill-station,5,0,Centro Medico Can Rull,Argentina
7590,home-stay,5,0,Montsant-Cadí,Argentina
7591,trek,3,0,DiR Zen Castillejos,Argentina
7592,river-side,3.5,0,Institut Odontologic Associat,Argentina
7593,remote-villages,5,0,Santa Rosalia - Castellbisbal,Argentina
7594,national-parks,3,0,Cartagena-Av Gaudí,Argentina
7595,river-side,5,0,Doctora María Jesús Sáiz Eslava,Argentina
7596,beach,4.5,0,consulta dr. xercavins,Argentina
7597,hill-station,5,0,Mas Sauró,Argentina
7598,bike-rides,5,0,Barcelona Reflexologia,Argentina
7599,bike-rides,5,0,Institut Municipal de Mercats de Barcelona,Argentina
7600,bike-rides,5,0,Jorge Altimiras Clavero,Argentina
7601,river-side,5,0,Laia Gimenez,Argentina
7602,beach,2.5,0,Av de Sarrià-Josep Tarradellas,Argentina
7603,remote-villages,3,0,Farmacia Aranda Margarit,Argentina
7604,hill-station,3,0,Judea - Jordà,Argentina
7605,trek,5,0,Pg de Lluís Companys-Parc de la Ciutadella,Argentina
7606,hike,5,0,centro de salud xavier alonso,Argentina
7607,world-heritage,5,0,Iglesia Evangélica,Argentina
7608,bike-rides,5,0,Cril S.l.,Argentina
7609,cities,2.5,0,Av Diagonal-Rambla del Poblenou,Argentina
7610,mountain-climb,3,0,Casal Dels Infants A.S.B.,Argentina
7611,remote-villages,2.5,0,Centro Privado de Enseñanza Camí II,Argentina
7612,hike,5,0,HAGIDENT Laboratori Dental,Argentina
7613,bike-rides,4.5,0,Roger de Llúria-Gran Via,Argentina
7614,river-side,2.5,0,"Com Sempre, S.C.P.",Argentina
7615,lake,5,0,Rambla de Guipúzcoa - Espronceda,Argentina
7616,tour,4,0,Vicame 2004 S.L,Argentina
7617,scenic-view,4,0,Farmacia March Puigoriol,Argentina
7618,beach,3.5,0,Pl Bonet i Muixí,Argentina
7619,home-stay,2.5,0,B. O. C. A. clinica dental,Argentina
7620,beach,4.5,0,Marta López Antich,Argentina
7621,remote-villages,3,0,Farmacia Saus Tort,Argentina
7622,cities,5,0,Farmacia Ldas. Sesé Blancas,Argentina
7623,mountain-view,4,0,Pg Bonanova-Iradier,Argentina
7624,national-parks,4.5,0,Rosalía Volta Valles,Argentina
7625,hike,5,0,Farmacia Dalmases Balañá Gener Sala,Argentina
7626,honeymoon-destination,4.5,0,óptica Equus,Argentina
7627,mountain-climb,4,0,Primera Optics Rondas,Argentina
7628,cultural-sites,2.5,0,Casa Tort,Argentina
7629,tour,3,0,Farmaleis,Argentina
7630,river-side,2,0,Farmacia García Rocafort,Argentina
7631,honeymoon-destination,3,0,Sant Antoni Maria Claret-Sardenya,Argentina
7632,beach,3,0,Carlos de Brú de Sala y Oms,Argentina
7633,home-stay,4.5,0,Pg de Santa Coloma-Nus de la Trinitat,Argentina
7634,hill-station,3,0,Pl Tibidabo,Argentina
7635,hill-station,2,0,María Donina Anguez Corral,Argentina
7636,scenic-view,4,0,José Luis Blanch Alejandro,Argentina
7637,hill-station,2,0,ESADE Campus Pedralbes Barcelona,Argentina
7638,lake,3,0,Av Mare de Déu de Monserrat-Lluis Sagnier,Argentina
7639,remote-villages,4.5,0,Sterpetti Pagliaricchi R H,Argentina
7640,beach,4.5,0,Farmacia Robert Estelrich Estelrich Ferra,Argentina
7641,remote-villages,5,0,Francisco Javier Boquer Torrens,Argentina
7642,hill-station,3,0,yogapilatesbcn,Argentina
7643,adventure-sports,2,0,María José Iglesias Massa Barruti,Argentina
7644,home-stay,2,0,Clínica Dental Ballester,Argentina
7645,adventure-sports,5,0,Ángeles Bullich Trallero,Argentina
7646,lake,4,0,Maz Clínica Sant Honorat,Argentina
7647,home-stay,2.5,0,Virgili-Pl de Montserrat Roca i Baltà,Argentina
7648,adventure-sports,5,0,Fundación Privada Auxilia Barcelona,Argentina
7649,home-stay,4.5,0,Pg deTorras i Bages-Guardiola i Feliu,Argentina
7650,remote-villages,5,0,Santuari-Font Rúbia,Argentina
7651,hike,3,0,Clínica de cirugía estética Sveltia,Argentina
7652,beach,5,0,Centre Mèdic Sants 71,Argentina
7653,home-stay,5,0,Marcos Mor Momblan,Argentina
7654,lake,3.5,0,Manufacturas Opticas Nomar SL,Argentina
7655,cultural-sites,4.5,0,Mitre-Saragossa,Argentina
7656,beach,2,0,Milenium Centro Médico Balmes,Argentina
7657,honeymoon-destination,4.5,0,Marina-Indústria,Argentina
7658,river-side,2,0,Técnica I Humanisme Fundació Privada,Argentina
7659,scenic-view,2.5,0,Biblioteca del Camp Freudia de Barcelona,Argentina
7660,remote-villages,4.5,0,Ramiro de Maeztu-Miquel Sants Oliver,Argentina
7661,bike-rides,4.5,0,Parking Saba - Rambla Catalunya - Barcelona,Argentina
7662,lake,4,0,Pont del Treball-Cantàbria,Argentina
7663,river-side,2.5,0,"22 ARROBA BCN, S.A.",Argentina
7664,mountain-climb,4,0,Ortopedia Cabré,Argentina
7665,remote-villages,4.5,0,Nuka Perruqueria,Argentina
7666,cities,5,0,Diagonal,Argentina
7667,hike,5,0,València-Entença,Argentina
7668,national-parks,3,0,Farmacia Doctora Pascal,Argentina
7669,bike-rides,4.5,0,Luis Rrias Batista,Argentina
7670,river-side,4.5,0,Pujades-Llacuna,Argentina
7671,cultural-sites,2.5,0,Josep Paga Carbonell,Argentina
7672,home-stay,3.5,0,Av Meridiana-Ctra de Ribes,Argentina
7673,scenic-view,4,0,Children,Argentina
7674,cultural-sites,3.5,0,Naturatesana,Argentina
7675,beach,4.5,0,Calàbria-Provença,Argentina
7676,honeymoon-destination,3,0,Sant Antoni Maria Claret-Roger de Flor,Argentina
7677,remote-villages,2,0,Neurologia,Argentina
7678,home-stay,5,0,Pg de Valldaura-Pl Llucmajor,Argentina
7679,cultural-sites,5,0,El Xaxericho - Club de Salsa,Argentina
7680,national-parks,3,0,óptica Médica Gaudí,Argentina
7681,hike,5,0,Clinica Dental Nuñez I Rosich SL,Argentina
7682,hike,4,0,Basílica Parroquia de Sant Josep Oriol,Argentina
7683,cities,4,0,Ciutadella / Vila Olímpica,Argentina
7684,river-side,5,0,Gran Via Carles III-Pl Reina Maria Cristina,Argentina
7685,hike,3,0,Sepúlveda - Comte d'Urgell,Argentina
7686,river-side,5,0,Feliciano López Rodríguez,Argentina
7687,national-parks,4.5,0,TeleTRADE,Argentina
7688,cultural-sites,5,0,Providència-Alzina,Argentina
7689,lake,3,0,Gran Via-Farell,Argentina
7690,mountain-view,4,0,Pl de Benet XV,Argentina
7691,river-side,2.5,0,Farmacia Plana Mendo Vila Fernández,Argentina
7692,lake,5,0,Sant Genís dels Agudells-Arquitectura,Argentina
7693,cities,3,0,Pedralbes,Argentina
7694,river-side,5,0,Acupuntura | Diagnóstico Gratuito,Argentina
7695,hill-station,4,0,Óptica 2000,Argentina
7696,trek,5,0,Via Júlia,Argentina
7697,home-stay,3.5,0,Peñíscola-Ausona,Argentina
7698,river-side,3.5,0,barcelonaDETOX SL,Argentina
7699,cities,2,0,Palau Reial,Argentina
7700,mountain-view,3,0,Esperança-Vilana,Argentina
7701,bike-rides,5,0,Rafael Martínez Vilaseca,Argentina
7702,hike,5,0,Federació Catalana de Ball Esportiu,Argentina
7703,cultural-sites,5,0,Pg de Sant Joan-Sant Antoni Maria Claret,Argentina
7704,lake,3,0,Clínica Les Corts Salut,Argentina
7705,river-side,4.5,0,Iglesia Evangélica de Hermanos En Barcelona,Argentina
7706,world-heritage,5,0,Farmacia Maria Rosa Bru,Argentina
7707,river-side,5,0,UCLA,Argentina
7708,adventure-sports,5,0,La Porta Asociación De Danza,Argentina
7709,remote-villages,5,0,Espai per créixer,Argentina
7710,cultural-sites,5,0,Clínica Dental Oriol Cantó,Argentina
7711,remote-villages,5,0,Tirso-Pl Laguna Lanau,Argentina
7712,tour,3,0,Ernesto Herrero Vera,Argentina
7713,bike-rides,4.5,0,Centro de Psicologia y Coaching AREA,Argentina
7714,river-side,2.5,0,JEDI Júnior Empresa,Argentina
7715,lake,5,0,Clinica Dental Molina SL,Argentina
7716,trek,5,0,Toulouse Business School - Barcelona,Argentina
7717,cities,5,0,Cantàbria-Andrade,Argentina
7718,hike,3,0,Capital Agrupado,Argentina
7719,adventure-sports,4,0,"Dus Group Barcelona, S.L.",Argentina
7720,lake,3.5,0,Av. Meridiana - Mallorca,Argentina
7721,bike-rides,5,0,Josep Riera I Arnau,Argentina
7722,world-heritage,3,0,Exomed Veterinaria,Argentina
7723,hike,5,0,Consultorio Ats,Argentina
7724,cities,4.5,0,Avinguda Meridiana - <M> El Clot,Argentina
7725,bike-rides,4,0,IMOI,Argentina
7726,cultural-sites,2.5,0,Ortofarma Augusta,Argentina
7727,bike-rides,5,0,Tamarit-Viladomat,Argentina
7728,beach,4,0,Carmelitas Misioneras,Argentina
7729,scenic-view,3.5,0,Rosselló-Bailèn,Argentina
7730,home-stay,1.5,0,Pg de la Vall d'Hebron-Granja Vella,Argentina
7731,home-stay,4.5,0,Tiana-Quito,Argentina
7732,hill-station,3,0,Ronda de Dalt-Cister,Argentina
7733,remote-villages,4.5,0,Pg de Fabra i Puig-Canfranc,Argentina
7734,beach,4,0,Vetsants S.C.P.,Argentina
7735,home-stay,2.5,0,Pediatria,Argentina
7736,remote-villages,3,0,Rambla del Carmel,Argentina
7737,bike-rides,4.5,0,Farmacia Espona Messeguer,Argentina
7738,home-stay,2,0,Alfonso Brasó Serra,Argentina
7739,beach,4,0,Aparcamientos Redaux SA,Argentina
7740,bike-rides,3.5,0,Centre de Telecomunicaciones de Catalunya,Argentina
7741,hike,3,0,Daniel Benites Personal Trainer,Argentina
7742,mountain-view,3,0,Iradier-Planella,Argentina
7743,world-heritage,5,0,Farmacia Millet Maristany,Argentina
7744,home-stay,4.5,0,Can Peu SL,Argentina
7745,trek,5,0,Barón de Viver,Argentina
7746,remote-villages,2,0,Nursery School Mimos,Argentina
7747,hill-station,2,0,Clínica Profesor Planas S.L.,Argentina
7748,remote-villages,4.5,0,Farmacia Escudero Mendo,Argentina
7749,river-side,5,0,Travessera de Les Corts-Prat d'En Rull,Argentina
7750,national-parks,3,0,Clinica Dental Noguer,Argentina
7751,beach,3,0,Oficina de Correos,Argentina
7752,cities,4.5,0,Centre Medic Institut de Eisiterapia,Argentina
7753,national-parks,3,0,Federación Catalana de Karate,Argentina
7754,hill-station,2,0,Farmacia Pascual Sumalla,Argentina
7755,cities,4.5,0,Centro Óptico Alomar,Argentina
7756,home-stay,4.5,0,Optica Guinart,Argentina
7757,adventure-sports,4,0,Lepant - Plaça de Toros Monumental,Argentina
7758,tour,5,0,Pl Karl Marx-Pg de Valldaura,Argentina
7759,scenic-view,2.5,0,Institut Municipal de Serveis Socials,Argentina
7760,hill-station,5,0,Can Sauró,Argentina
7761,national-parks,4.5,0,Análisis Clínicos Dr. Muga,Argentina
7762,hike,3,0,Farmacia Alemany Verdaguer,Argentina
7763,beach,2.5,0,Bon & Mer SL,Argentina
7764,river-side,2,0,Centro Budista Mahakaruna,Argentina
7765,cultural-sites,2.5,0,Miguel Burgués Fontova,Argentina
7766,lake,1,0,Consulado de República Argentina,Argentina
7767,rivers,0,0,Pg Joan de Borbó-Pl del Mar,Argentina
7768,tour,3,0,Pl d'Adrià,Argentina
7769,mountain-climb,4,0,Parking Particulares S.L.,Argentina
7770,remote-villages,2,0,ESCOLA INFANTIL MIMOS,Argentina
7771,remote-villages,2.5,0,óptica Monroig,Argentina
7772,home-stay,4.5,0,Iglesia Cristiana Evangélica Canaan,Argentina
7773,river-side,2,0,Av. Diagonal - Doctor Fleming,Argentina
7774,bike-rides,3.5,0,Rda. Universitat - Pl. Catalunya,Argentina
7775,bike-rides,3,0,Post Office,Argentina
7776,hill-station,4,0,ABANCEN COACHING,Argentina
7777,river-side,4.5,0,Av Madrid-Església de Santa Tecla,Argentina
7778,hike,5,0,Farmacia Alguacil Marí,Argentina
7779,mountain-climb,4,0,Farmàcia Clapés Antoja,Argentina
7780,beach,2.5,0,Assumpta Mestre Blabia,Argentina
7781,bike-rides,3.5,0,Crea-te (Escuela del Optimismo),Argentina
7782,beach,4.5,0,Gran Via - Ronda del Mig,Argentina
7783,lake,3,0,Instituto de Otología Garcia-Ibañez,Argentina
7784,river-side,5,0,Av Doctor Marañón-Baldiri i Reixac,Argentina
7785,bike-rides,3.5,0,Clínica Odontológica Avançada,Argentina
7786,beach,4.5,0,Ildefons Cerdà,Argentina
7787,hike,5,0,Centro Privado de Educación Infantil Xip Xap,Argentina
7788,river-side,5,0,Facultad de Farmacia,Argentina
7789,bike-rides,4.5,0,Gran Via-Llúria,Argentina
7790,beach,3,0,Casanova-París,Argentina
7791,home-stay,2.5,0,Sao Paulo - Ciutat d'Asunción,Argentina
7792,tour,5,0,Medi Bayreuth España S.L.,Argentina
7793,cultural-sites,2,0,Museu de la Farmacia Catalana,Argentina
7794,home-stay,4,0,Església9Barris,Argentina
7795,beach,2.5,0,Plaça Francesc Macià - Comte d'Urgell,Argentina
7796,hike,5,0,Transport Sanitari de Catalunya SL,Argentina
7797,lake,3,0,Via Laietana-Argenteria,Argentina
7798,beach,3,0,Gaes,Argentina
7799,world-heritage,3,0,Montserrat Gutiérrez Albalá,Argentina
7800,tour,5,0,Pg de Fabra i Puig-Pg d'Urrutia,Argentina
7801,cities,4.5,0,Endansa't - Escola de dansa Marta Comas,Argentina
7802,cities,5,0,Josep Pla - Pere IV,Argentina
7803,remote-villages,3,0,Geriatria,Argentina
7804,tour,4,0,José Cararach Ramoneda,Argentina
7805,adventure-sports,5,0,Religiosas del Sagrado Corazón,Argentina
7806,beach,2,0,Muntaner-Mallorca,Argentina
7807,hike,4,0,Raimón Pou Fernández,Argentina
7808,remote-villages,3,0,Ptge Garrofers-Av Mare de Déu de Montserrat,Argentina
7809,remote-villages,2.5,0,Fabra 215,Argentina
7810,remote-villages,3,0,Centro Veterinario Saluki S.l.,Argentina
7811,tour,2,0,Avinguda Escolapi Càncer - Castellfollit,Argentina
7812,adventure-sports,2,0,Farmacia Bosch Sagrera,Argentina
7813,beach,4.5,0,Escuelas del Patronato Ribas,Argentina
7814,world-heritage,3.5,0,Clínica Veterinaria Port Vell,Argentina
7815,river-side,5,0,Hydroseparation Laboratory Barcelona,Argentina
7816,hill-station,3,0,Natzaret-Cànoves,Argentina
7817,world-heritage,4,0,El Mundo Náutico,Argentina
7818,cultural-sites,3,0,Farmacia Casajuana Ribalta,Argentina
7819,hike,5,0,Centro Oftalmologico Vugman S.C.P.,Argentina
7820,national-parks,3,0,Arts Escèniques,Argentina
7821,remote-villages,4.5,0,Turó de La Rovira,Argentina
7822,world-heritage,3,0,Aqulogik Diving School,Argentina
7823,honeymoon-destination,3.5,0,Mans de Seda,Argentina
7824,cultural-sites,2.5,0,Dr. Joaquim Suñol - Cirugia Plastica Estetica,Argentina
7825,bike-rides,4,0,BGA Barroso-Garo & Asociados,Argentina
7826,remote-villages,3,0,Rambla de la Muntanya-Vinyals,Argentina
7827,cities,2,0,Barcelona Activa,Argentina
7828,mountain-view,3,0,Química Analítica,Argentina
7829,scenic-view,3.5,0,Pl Mossèn Jacint Verdaguer,Argentina
7830,remote-villages,3,0,Farmacia García Belmonte,Argentina
7831,cities,5,0,R.V. Youth Hostels S.L.,Argentina
7832,home-stay,5,0,Ctra. Alta de Roquetes - Font Canyelles,Argentina
7833,home-stay,2.5,0,Cirurgia Ortopèdica i Traumatologia,Argentina
7834,home-stay,1.5,0,Parroquia Santa Teresa de Jesús,Argentina
7835,beach,2,0,Mallorca-Mercat del Ninot,Argentina
7836,beach,4.5,0,ZAL,Argentina
7837,honeymoon-destination,4.5,0,No mas vello Sagrada Família,Argentina
7838,lake,1,0,Clínica Veterinaria Rocaberti,Argentina
7839,remote-villages,4.5,0,Consell de Co%egis Farmaceutics de Catalunya,Argentina
7840,river-side,5,0,Nautitracción /Aigua Blava,Argentina
7841,rivers,5,0,Centro Medico Sugranyes SL,Argentina
7842,remote-villages,4.5,0,óptica Ares Fotopi,Argentina
7843,cultural-sites,2.5,0,Farmacia Pereita,Argentina
7844,national-parks,3,0,José María Castelar Castelar,Argentina
7845,scenic-view,3.5,0,Hestía - Centro Internacional de Psicoterapia,Argentina
7846,home-stay,1,0,Alcántara-Garigliano,Argentina
7847,lake,5,0,Rambla de Guipúscoa-Treball,Argentina
7848,mountain-view,5,0,Clínica Eco,Argentina
7849,home-stay,1.5,0,Farmacia Pérez Sánchez,Argentina
7850,adventure-sports,4,0,Escola Sant Gregori,Argentina
7851,beach,4,0,Farmacia Bassegoda,Argentina
7852,beach,4.5,0,Joaquín Rovello Montalbán,Argentina
7853,hill-station,2,0,Panamà-Abadessa Olzet,Argentina
7854,home-stay,2.5,0,Pg Enric Sanchís-Santander,Argentina
7855,hike,2,0,Voe SA,Argentina
7856,river-side,4,0,Enric Bargés-Numància,Argentina
7857,home-stay,1.5,0,Institut Municipal de Mercats de Barcelona,Argentina
7858,adventure-sports,3.5,0,Av Paral·lel-Pl Espanya,Argentina
7859,river-side,5,0,Hospital Veterinari Palacios,Argentina
7860,national-parks,3,0,Clínica Capilar Mayquel®,Argentina
7861,beach,2,0,Dr. Anicet Puigdollers,Argentina
7862,hike,2,0,Global Business School Barcelona,Argentina
7863,river-side,4,0,Gran Look,Argentina
7864,beach,2,0,Oficina de Correos,Argentina
7865,beach,4.5,0,Global Medical Implants,Argentina
7866,adventure-sports,5,0,L'Òptica Universitària,Argentina
7867,remote-villages,2.5,0,PFPsalut,Argentina
7868,remote-villages,4.5,0,Gran Vista-Doctor Bové,Argentina
7869,world-heritage,5,0,Visionlent,Argentina
7870,tour,4,0,Perafita,Argentina
7871,remote-villages,2,0,Escola del Mar,Argentina
